Model,DPO4032
-3.0000e-02,-1.32941
-2.9600e-02,-1.32794
-2.9200e-02,-1.33044
-2.8800e-02,-1.33475
-2.8400e-02,-1.33731
-2.8000e-02,-1.338
-2.7600e-02,-1.34103
-2.7200e-02,-1.34334
-2.6800e-02,-1.34297
-2.6400e-02,-1.34316
-2.6000e-02,-1.34219
-2.5600e-02,-1.34131
-2.5200e-02,-1.34109
-2.4800e-02,-1.33787
-2.4400e-02,-1.33509
-2.4000e-02,-1.33106
-2.3600e-02,-1.33091
-2.3200e-02,-1.33
-2.2800e-02,-1.32806
-2.2400e-02,-1.328
-2.2000e-02,-1.32763
-2.1600e-02,-1.32816
-2.1200e-02,-1.33225
-2.0800e-02,-1.33172
-2.0400e-02,-1.33444
-2.0000e-02,-1.33753
-1.9600e-02,-1.33712
-1.9200e-02,-1.34078
-1.8800e-02,-1.34375
-1.8400e-02,-1.34325
-1.8000e-02,-1.34387
-1.7600e-02,-1.34253
-1.7200e-02,-1.34269
-1.6800e-02,-1.33869
-1.6400e-02,-1.33763
-1.6000e-02,-1.33391
-1.5600e-02,-1.33353
-1.5200e-02,-1.33156
-1.4800e-02,-1.32959
-1.4400e-02,-1.32841
-1.4000e-02,-1.32753
-1.3600e-02,-1.32688
-1.3200e-02,-1.32956
-1.2800e-02,-1.33047
-1.2400e-02,-1.33175
-1.2000e-02,-1.33406
-1.1600e-02,-1.33712
-1.1200e-02,-1.33769
-1.0800e-02,-1.34159
-1.0400e-02,-1.34206
-1.0000e-02,-1.34331
-9.6000e-03,-1.3425
-9.2000e-03,-1.34219
-8.8000e-03,-1.34141
-8.4000e-03,-1.33969
-8.0000e-03,-1.33747
-7.6000e-03,-1.33559
-7.2000e-03,-1.33228
-6.8000e-03,-1.33044
-6.4000e-03,-1.32903
-6.0000e-03,-1.32809
-5.6000e-03,-1.32806
-5.2000e-03,-1.32991
-4.8000e-03,-1.32772
-4.4000e-03,-1.32987
-4.0000e-03,-1.33319
-3.6000e-03,-1.33531
-3.2000e-03,-1.33803
-2.8000e-03,-1.34072
-2.4000e-03,-1.34037
-2.0000e-03,-1.34288
-1.6000e-03,-1.34381
-1.2000e-03,-1.34391
-8.0000e-04,-1.3425
-4.0000e-04,-1.34025
7.3126e-15,-1.30659
4.0000e-04,-1.28453
8.0000e-04,-1.27534
1.2000e-03,-1.268
1.6000e-03,-1.26494
2.0000e-03,-1.26234
2.4000e-03,-1.26059
2.8000e-03,-1.25891
3.2000e-03,-1.26025
3.6000e-03,-1.26059
4.0000e-03,-1.26244
4.4000e-03,-1.26513
4.8000e-03,-1.26631
5.2000e-03,-1.26784
5.6000e-03,-1.26978
6.0000e-03,-1.27159
6.4000e-03,-1.27419
6.8000e-03,-1.27506
7.2000e-03,-1.27303
7.6000e-03,-1.27175
8.0000e-03,-1.27172
8.4000e-03,-1.26922
8.8000e-03,-1.26859
9.2000e-03,-1.26584
9.6000e-03,-1.26359
1.0000e-02,-1.26359
1.0400e-02,-1.26141
1.0800e-02,-1.26094
1.1200e-02,-1.25988
1.1600e-02,-1.26181
1.2000e-02,-1.26212
1.2400e-02,-1.265
1.2800e-02,-1.26675
1.3200e-02,-1.26991
1.3600e-02,-1.27241
1.4000e-02,-1.27369
1.4400e-02,-1.27631
1.4800e-02,-1.27769
1.5200e-02,-1.27859
1.5600e-02,-1.27919
1.6000e-02,-1.277
1.6400e-02,-1.27594
1.6800e-02,-1.273
1.7200e-02,-1.27331
1.7600e-02,-1.26981
1.8000e-02,-1.26959
1.8400e-02,-1.26694
1.8800e-02,-1.26441
1.9200e-02,-1.26453
1.9600e-02,-1.26481
2.0000e-02,-1.26513
2.0400e-02,-1.26531
2.0800e-02,-1.269
2.1200e-02,-1.27116
2.1600e-02,-1.27481
2.2000e-02,-1.27537
2.2400e-02,-1.27734
2.2800e-02,-1.28066
2.3200e-02,-1.28022
2.3600e-02,-1.28031
2.4000e-02,-1.28128
2.4400e-02,-1.28097
2.4800e-02,-1.28016
2.5200e-02,-1.27653
2.5600e-02,-1.27397
2.6000e-02,-1.27469
2.6400e-02,-1.27053
2.6800e-02,-1.26963
2.7200e-02,-1.26634
2.7600e-02,-1.26728
2.8000e-02,-1.26853
2.8400e-02,-1.27091
2.8800e-02,-1.271
2.9200e-02,-1.27334
2.9600e-02,-1.27581
3.0000e-02,-1.27669
3.0400e-02,-1.28097
3.0800e-02,-1.28134
3.1200e-02,-1.2815
3.1600e-02,-1.28559
3.2000e-02,-1.28409
3.2400e-02,-1.28475
3.2800e-02,-1.28356
3.3200e-02,-1.28194
3.3600e-02,-1.28069
3.4000e-02,-1.2775
3.4400e-02,-1.27416
3.4800e-02,-1.27313
3.5200e-02,-1.27216
3.5600e-02,-1.27087
3.6000e-02,-1.2715
3.6400e-02,-1.27212
3.6800e-02,-1.27316
3.7200e-02,-1.27391
3.7600e-02,-1.27544
3.8000e-02,-1.27991
3.8400e-02,-1.28225
3.8800e-02,-1.284
3.9200e-02,-1.28503
3.9600e-02,-1.28553
4.0000e-02,-1.28834
4.0400e-02,-1.28925
4.0800e-02,-1.287
4.1200e-02,-1.28616
4.1600e-02,-1.2855
4.2000e-02,-1.28184
4.2400e-02,-1.28147
4.2800e-02,-1.27994
4.3200e-02,-1.27625
4.3600e-02,-1.27544
4.4000e-02,-1.27303
4.4400e-02,-1.27356
4.4800e-02,-1.27537
4.5200e-02,-1.2765
4.5600e-02,-1.27672
4.6000e-02,-1.27991
4.6400e-02,-1.28278
4.6800e-02,-1.28334
4.7200e-02,-1.28519
4.7600e-02,-1.28812
4.8000e-02,-1.28775
4.8400e-02,-1.28925
4.8800e-02,-1.28903
4.9200e-02,-1.289
4.9600e-02,-1.28875
5.0000e-02,-1.28691
5.0400e-02,-1.28447
5.0800e-02,-1.28278
5.1200e-02,-1.27891
5.1600e-02,-1.27725
5.2000e-02,-1.27759
5.2400e-02,-1.27638
5.2800e-02,-1.27481
5.3200e-02,-1.277
5.3600e-02,-1.27662
5.4000e-02,-1.27838
5.4400e-02,-1.28116
5.4800e-02,-1.28313
5.5200e-02,-1.28694
5.5600e-02,-1.28803
5.6000e-02,-1.28947
5.6400e-02,-1.29184
5.6800e-02,-1.29147
5.7200e-02,-1.29331
5.7600e-02,-1.29153
5.8000e-02,-1.29006
5.8400e-02,-1.28731
5.8800e-02,-1.286
5.9200e-02,-1.28356
5.9600e-02,-1.28166
6.0000e-02,-1.27956
6.0400e-02,-1.27806
6.0800e-02,-1.27719
6.1200e-02,-1.27628
6.1600e-02,-1.27709
6.2000e-02,-1.27916
6.2400e-02,-1.28187
6.2800e-02,-1.28334
6.3200e-02,-1.28619
6.3600e-02,-1.28862
6.4000e-02,-1.2895
6.4400e-02,-1.29191
6.4800e-02,-1.29359
6.5200e-02,-1.29419
6.5600e-02,-1.29266
6.6000e-02,-1.293
6.6400e-02,-1.29131
6.6800e-02,-1.28912
6.7200e-02,-1.28778
6.7600e-02,-1.28572
6.8000e-02,-1.28228
6.8400e-02,-1.28175
6.8800e-02,-1.28034
6.9200e-02,-1.27991
6.9600e-02,-1.28106
7.0000e-02,-1.27906
7.0400e-02,-1.28131
7.0800e-02,-1.28353
7.1200e-02,-1.28503
7.1600e-02,-1.28734
7.2000e-02,-1.28981
7.2400e-02,-1.29153
7.2800e-02,-1.29441
7.3200e-02,-1.29297
7.3600e-02,-1.29541
7.4000e-02,-1.29494
7.4400e-02,-1.29409
7.4800e-02,-1.29159
7.5200e-02,-1.29044
7.5600e-02,-1.28731
7.6000e-02,-1.28781
7.6400e-02,-1.28487
7.6800e-02,-1.28537
7.7200e-02,-1.28247
7.7600e-02,-1.28041
7.8000e-02,-1.28003
7.8400e-02,-1.28228
7.8800e-02,-1.2825
7.9200e-02,-1.28438
7.9600e-02,-1.2865
8.0000e-02,-1.28903
8.0400e-02,-1.29156
8.0800e-02,-1.29369
8.1200e-02,-1.29662
8.1600e-02,-1.29603
8.2000e-02,-1.29662
8.2400e-02,-1.29566
8.2800e-02,-1.29591
8.3200e-02,-1.29394
8.3600e-02,-1.29234
8.4000e-02,-1.28972
8.4400e-02,-1.28706
8.4800e-02,-1.285
8.5200e-02,-1.28444
8.5600e-02,-1.28212
8.6000e-02,-1.28159
8.6400e-02,-1.28212
8.6800e-02,-1.28519
8.7200e-02,-1.28512
8.7600e-02,-1.28769
8.8000e-02,-1.287
8.8400e-02,-1.29025
8.8800e-02,-1.29416
8.9200e-02,-1.29491
8.9600e-02,-1.2975
9.0000e-02,-1.29809
9.0400e-02,-1.29684
9.0800e-02,-1.29806
9.1200e-02,-1.29672
9.1600e-02,-1.29378
9.2000e-02,-1.29356
9.2400e-02,-1.29006
9.2800e-02,-1.28881
9.3200e-02,-1.28731
9.3600e-02,-1.28434
9.4000e-02,-1.28441
9.4400e-02,-1.28391
9.4800e-02,-1.284
9.5200e-02,-1.28481
9.5600e-02,-1.28519
9.6000e-02,-1.28838
9.6400e-02,-1.28987
9.6800e-02,-1.29312
9.7200e-02,-1.29478
9.7600e-02,-1.29806
9.8000e-02,-1.29909
9.8400e-02,-1.29981
9.8800e-02,-1.29781
9.9200e-02,-1.29922
9.9600e-02,-1.29763
1.0000e-01,-1.29513
1.0040e-01,-1.29247
1.0080e-01,-1.29269
1.0120e-01,-1.28975
1.0160e-01,-1.28794
1.0200e-01,-1.28406
1.0240e-01,-1.28431
1.0280e-01,-1.28416
1.0320e-01,-1.28378
1.0360e-01,-1.286
1.0400e-01,-1.28819
1.0440e-01,-1.28919
1.0480e-01,-1.29066
1.0520e-01,-1.29469
1.0560e-01,-1.29712
1.0600e-01,-1.29959
1.0640e-01,-1.29981
1.0680e-01,-1.30206
1.0720e-01,-1.30041
1.0760e-01,-1.29891
1.0800e-01,-1.29725
1.0840e-01,-1.29638
1.0880e-01,-1.29503
1.0920e-01,-1.29044
1.0960e-01,-1.28797
1.1000e-01,-1.28709
1.1040e-01,-1.28756
1.1080e-01,-1.28472
1.1120e-01,-1.28619
1.1160e-01,-1.28669
1.1200e-01,-1.28672
1.1240e-01,-1.28944
1.1280e-01,-1.29119
1.1320e-01,-1.29316
1.1360e-01,-1.29525
1.1400e-01,-1.29666
1.1440e-01,-1.29712
1.1480e-01,-1.30106
1.1520e-01,-1.30203
1.1560e-01,-1.30256
1.1600e-01,-1.30159
1.1640e-01,-1.29759
1.1680e-01,-1.29681
1.1720e-01,-1.29509
1.1760e-01,-1.29244
1.1800e-01,-1.29144
1.1840e-01,-1.28991
1.1880e-01,-1.28684
1.1920e-01,-1.28847
1.1960e-01,-1.28625
1.2000e-01,-1.28734
1.2040e-01,-1.28681
1.2080e-01,-1.29025
1.2120e-01,-1.29212
1.2160e-01,-1.29481
1.2200e-01,-1.29791
1.2240e-01,-1.30069
1.2280e-01,-1.30206
1.2320e-01,-1.30184
1.2360e-01,-1.30253
1.2400e-01,-1.30144
1.2440e-01,-1.30206
1.2480e-01,-1.29841
1.2520e-01,-1.29759
1.2560e-01,-1.29525
1.2600e-01,-1.29312
1.2640e-01,-1.2915
1.2680e-01,-1.28894
1.2720e-01,-1.28953
1.2760e-01,-1.28853
1.2800e-01,-1.28669
1.2840e-01,-1.28869
1.2880e-01,-1.29087
1.2920e-01,-1.29197
1.2960e-01,-1.29522
1.3000e-01,-1.29631
1.3040e-01,-1.29706
1.3080e-01,-1.29969
1.3120e-01,-1.30372
1.3160e-01,-1.30384
1.3200e-01,-1.30309
1.3240e-01,-1.30119
1.3280e-01,-1.30397
1.3320e-01,-1.30172
1.3360e-01,-1.29934
1.3400e-01,-1.29619
1.3440e-01,-1.29334
1.3480e-01,-1.29275
1.3520e-01,-1.2885
1.3560e-01,-1.2885
1.3600e-01,-1.28891
1.3640e-01,-1.28928
1.3680e-01,-1.28956
1.3720e-01,-1.29094
1.3760e-01,-1.29238
1.3800e-01,-1.29459
1.3840e-01,-1.29625
1.3880e-01,-1.30103
1.3920e-01,-1.30278
1.3960e-01,-1.30337
1.4000e-01,-1.30494
1.4040e-01,-1.30309
1.4080e-01,-1.30512
1.4120e-01,-1.30272
1.4160e-01,-1.30128
1.4200e-01,-1.29838
1.4240e-01,-1.29719
1.4280e-01,-1.29409
1.4320e-01,-1.29363
1.4360e-01,-1.29087
1.4400e-01,-1.28956
1.4440e-01,-1.28841
1.4480e-01,-1.28825
1.4520e-01,-1.29122
1.4560e-01,-1.29259
1.4600e-01,-1.29319
1.4640e-01,-1.29756
1.4680e-01,-1.29906
1.4720e-01,-1.30375
1.4760e-01,-1.30384
1.4800e-01,-1.30459
1.4840e-01,-1.30572
1.4880e-01,-1.30506
1.4920e-01,-1.3035
1.4960e-01,-1.30384
1.5000e-01,-1.30144
1.5040e-01,-1.29987
1.5080e-01,-1.29778
1.5120e-01,-1.296
1.5160e-01,-1.29222
1.5200e-01,-1.29225
1.5240e-01,-1.29041
1.5280e-01,-1.29012
1.5320e-01,-1.29191
1.5360e-01,-1.29169
1.5400e-01,-1.29391
1.5440e-01,-1.29656
1.5480e-01,-1.29884
1.5520e-01,-1.30038
1.5560e-01,-1.30256
1.5600e-01,-1.30256
1.5640e-01,-1.30566
1.5680e-01,-1.30503
1.5720e-01,-1.3065
1.5760e-01,-1.30419
1.5800e-01,-1.30406
1.5840e-01,-1.30281
1.5880e-01,-1.30003
1.5920e-01,-1.29831
1.5960e-01,-1.29481
1.6000e-01,-1.29356
1.6040e-01,-1.29241
1.6080e-01,-1.29109
1.6120e-01,-1.29172
1.6160e-01,-1.29328
1.6200e-01,-1.29287
1.6240e-01,-1.29394
1.6280e-01,-1.29606
1.6320e-01,-1.29853
1.6360e-01,-1.30156
1.6400e-01,-1.3025
1.6440e-01,-1.30556
1.6480e-01,-1.30575
1.6520e-01,-1.30656
1.6560e-01,-1.3055
1.6600e-01,-1.306
1.6640e-01,-1.30431
1.6680e-01,-1.30212
1.6720e-01,-1.30038
1.6760e-01,-1.29862
1.6800e-01,-1.29519
1.6840e-01,-1.29397
1.6880e-01,-1.29275
1.6920e-01,-1.29166
1.6960e-01,-1.29312
1.7000e-01,-1.29206
1.7040e-01,-1.29344
1.7080e-01,-1.29597
1.7120e-01,-1.29694
1.7160e-01,-1.30081
1.7200e-01,-1.30153
1.7240e-01,-1.30509
1.7280e-01,-1.30575
1.7320e-01,-1.30747
1.7360e-01,-1.30753
1.7400e-01,-1.30622
1.7440e-01,-1.30616
1.7480e-01,-1.30644
1.7520e-01,-1.30216
1.7560e-01,-1.30056
1.7600e-01,-1.29944
1.7640e-01,-1.29697
1.7680e-01,-1.29497
1.7720e-01,-1.29369
1.7760e-01,-1.29262
1.7800e-01,-1.29387
1.7840e-01,-1.29359
1.7880e-01,-1.29447
1.7920e-01,-1.29731
1.7960e-01,-1.29922
1.8000e-01,-1.30238
1.8040e-01,-1.30306
1.8080e-01,-1.30587
1.8120e-01,-1.30797
1.8160e-01,-1.30678
1.8200e-01,-1.30803
1.8240e-01,-1.30806
1.8280e-01,-1.30769
1.8320e-01,-1.30556
1.8360e-01,-1.30334
1.8400e-01,-1.30081
1.8440e-01,-1.29884
1.8480e-01,-1.29731
1.8520e-01,-1.29441
1.8560e-01,-1.29369
1.8600e-01,-1.29278
1.8640e-01,-1.29209
1.8680e-01,-1.29441
1.8720e-01,-1.29697
1.8760e-01,-1.29909
1.8800e-01,-1.29941
1.8840e-01,-1.30231
1.8880e-01,-1.30516
1.8920e-01,-1.30766
1.8960e-01,-1.30862
1.9000e-01,-1.30878
1.9040e-01,-1.30884
1.9080e-01,-1.30716
1.9120e-01,-1.30766
1.9160e-01,-1.30619
1.9200e-01,-1.30334
1.9240e-01,-1.30259
1.9280e-01,-1.30072
1.9320e-01,-1.29831
1.9360e-01,-1.29653
1.9400e-01,-1.2945
1.9440e-01,-1.29444
1.9480e-01,-1.29569
1.9520e-01,-1.29609
1.9560e-01,-1.29741
1.9600e-01,-1.29894
1.9640e-01,-1.30091
1.9680e-01,-1.30303
1.9720e-01,-1.30481
1.9760e-01,-1.30819
1.9800e-01,-1.30956
1.9840e-01,-1.31106
1.9880e-01,-1.31019
1.9920e-01,-1.30934
1.9960e-01,-1.30825
2.0000e-01,-1.30606
2.0040e-01,-1.30397
2.0080e-01,-1.30219
2.0120e-01,-1.29928
2.0160e-01,-1.29928
2.0200e-01,-1.29659
2.0240e-01,-1.29403
2.0280e-01,-1.29487
2.0320e-01,-1.29569
2.0360e-01,-1.29528
2.0400e-01,-1.29791
2.0440e-01,-1.29913
2.0480e-01,-1.29994
2.0520e-01,-1.30387
2.0560e-01,-1.30584
2.0600e-01,-1.30972
2.0640e-01,-1.31019
2.0680e-01,-1.31025
2.0720e-01,-1.31041
2.0760e-01,-1.30959
2.0800e-01,-1.30806
2.0840e-01,-1.30631
2.0880e-01,-1.30288
2.0920e-01,-1.30153
2.0960e-01,-1.29919
2.1000e-01,-1.29866
2.1040e-01,-1.29681
2.1080e-01,-1.29691
2.1120e-01,-1.29487
2.1160e-01,-1.2955
2.1200e-01,-1.29797
2.1240e-01,-1.29869
2.1280e-01,-1.30147
2.1320e-01,-1.30434
2.1360e-01,-1.30347
2.1400e-01,-1.30747
2.1440e-01,-1.30966
2.1480e-01,-1.30994
2.1520e-01,-1.31097
2.1560e-01,-1.31062
2.1600e-01,-1.31069
2.1640e-01,-1.30862
2.1680e-01,-1.30794
2.1720e-01,-1.30506
2.1760e-01,-1.30091
2.1800e-01,-1.301
2.1840e-01,-1.29775
2.1880e-01,-1.29669
2.1920e-01,-1.29806
2.1960e-01,-1.29619
2.2000e-01,-1.29616
2.2040e-01,-1.29831
2.2080e-01,-1.29903
2.2120e-01,-1.30184
2.2160e-01,-1.305
2.2200e-01,-1.30691
2.2240e-01,-1.30841
2.2280e-01,-1.31
2.2320e-01,-1.31091
2.2360e-01,-1.31194
2.2400e-01,-1.31109
2.2440e-01,-1.30997
2.2480e-01,-1.31016
2.2520e-01,-1.30737
2.2560e-01,-1.30597
2.2600e-01,-1.30394
2.2640e-01,-1.30041
2.2680e-01,-1.29791
2.2720e-01,-1.29634
2.2760e-01,-1.29672
2.2800e-01,-1.29869
2.2840e-01,-1.29616
2.2880e-01,-1.29941
2.2920e-01,-1.30103
2.2960e-01,-1.30203
2.3000e-01,-1.30481
2.3040e-01,-1.30772
2.3080e-01,-1.31094
2.3120e-01,-1.31053
2.3160e-01,-1.31203
2.3200e-01,-1.31272
2.3240e-01,-1.3105
2.3280e-01,-1.311
2.3320e-01,-1.31022
2.3360e-01,-1.30781
2.3400e-01,-1.306
2.3440e-01,-1.30478
2.3480e-01,-1.30194
2.3520e-01,-1.29934
2.3560e-01,-1.296
2.3600e-01,-1.2955
2.3640e-01,-1.29709
2.3680e-01,-1.29797
2.3720e-01,-1.30062
2.3760e-01,-1.30097
2.3800e-01,-1.30284
2.3840e-01,-1.3075
2.3880e-01,-1.30909
2.3920e-01,-1.31019
2.3960e-01,-1.31316
2.4000e-01,-1.31356
2.4040e-01,-1.31306
2.4080e-01,-1.31197
2.4120e-01,-1.31259
2.4160e-01,-1.30937
2.4200e-01,-1.30737
2.4240e-01,-1.30691
2.4280e-01,-1.30337
2.4320e-01,-1.30116
2.4360e-01,-1.30122
2.4400e-01,-1.29794
2.4440e-01,-1.29769
2.4480e-01,-1.29822
2.4520e-01,-1.29816
2.4560e-01,-1.29984
2.4600e-01,-1.30247
2.4640e-01,-1.30553
2.4680e-01,-1.30772
2.4720e-01,-1.30963
2.4760e-01,-1.31125
2.4800e-01,-1.31391
2.4840e-01,-1.31272
2.4880e-01,-1.31334
2.4920e-01,-1.31169
2.4960e-01,-1.31225
2.5000e-01,-1.31075
2.5040e-01,-1.30822
2.5080e-01,-1.30519
2.5120e-01,-1.30438
2.5160e-01,-1.30066
2.5200e-01,-1.29991
2.5240e-01,-1.29844
2.5280e-01,-1.29953
2.5320e-01,-1.29922
2.5360e-01,-1.30125
2.5400e-01,-1.30094
2.5440e-01,-1.30137
2.5480e-01,-1.30484
2.5520e-01,-1.30791
2.5560e-01,-1.31022
2.5600e-01,-1.31156
2.5640e-01,-1.31359
2.5680e-01,-1.31275
2.5720e-01,-1.31472
2.5760e-01,-1.31453
2.5800e-01,-1.31416
2.5840e-01,-1.3105
2.5880e-01,-1.30984
2.5920e-01,-1.30519
2.5960e-01,-1.30416
2.6000e-01,-1.30306
2.6040e-01,-1.302
2.6080e-01,-1.29878
2.6120e-01,-1.30016
2.6160e-01,-1.29972
2.6200e-01,-1.30047
2.6240e-01,-1.301
2.6280e-01,-1.3035
2.6320e-01,-1.30572
2.6360e-01,-1.308
2.6400e-01,-1.31175
2.6440e-01,-1.31272
2.6480e-01,-1.3145
2.6520e-01,-1.31553
2.6560e-01,-1.31394
2.6600e-01,-1.31397
2.6640e-01,-1.312
2.6680e-01,-1.30994
2.6720e-01,-1.30834
2.6760e-01,-1.30628
2.6800e-01,-1.30375
2.6840e-01,-1.30294
2.6880e-01,-1.30044
2.6920e-01,-1.30081
2.6960e-01,-1.29875
2.7000e-01,-1.29916
2.7040e-01,-1.30131
2.7080e-01,-1.30172
2.7120e-01,-1.3045
2.7160e-01,-1.30922
2.7200e-01,-1.30847
2.7240e-01,-1.31153
2.7280e-01,-1.31363
2.7320e-01,-1.31359
2.7360e-01,-1.31406
2.7400e-01,-1.31597
2.7440e-01,-1.31575
2.7480e-01,-1.31387
2.7520e-01,-1.31094
2.7560e-01,-1.30888
2.7600e-01,-1.30797
2.7640e-01,-1.30512
2.7680e-01,-1.30319
2.7720e-01,-1.30175
2.7760e-01,-1.30028
2.7800e-01,-1.30012
2.7840e-01,-1.3015
2.7880e-01,-1.30166
2.7920e-01,-1.30409
2.7960e-01,-1.30578
2.8000e-01,-1.30963
2.8040e-01,-1.31137
2.8080e-01,-1.31209
2.8120e-01,-1.31459
2.8160e-01,-1.31662
2.8200e-01,-1.31612
2.8240e-01,-1.31525
2.8280e-01,-1.31519
2.8320e-01,-1.31375
2.8360e-01,-1.31072
2.8400e-01,-1.30909
2.8440e-01,-1.30472
2.8480e-01,-1.30569
2.8520e-01,-1.30225
2.8560e-01,-1.30172
2.8600e-01,-1.30241
2.8640e-01,-1.30119
2.8680e-01,-1.30128
2.8720e-01,-1.30275
2.8760e-01,-1.30359
2.8800e-01,-1.30606
2.8840e-01,-1.31084
2.8880e-01,-1.31278
2.8920e-01,-1.31272
2.8960e-01,-1.31653
2.9000e-01,-1.31444
2.9040e-01,-1.31566
2.9080e-01,-1.31587
2.9120e-01,-1.31563
2.9160e-01,-1.31234
2.9200e-01,-1.31237
2.9240e-01,-1.30866
2.9280e-01,-1.30681
2.9320e-01,-1.30566
2.9360e-01,-1.30322
2.9400e-01,-1.30116
2.9440e-01,-1.30069
2.9480e-01,-1.30169
2.9520e-01,-1.30284
2.9560e-01,-1.30522
2.9600e-01,-1.30681
2.9640e-01,-1.30847
2.9680e-01,-1.31019
2.9720e-01,-1.31275
2.9760e-01,-1.31372
2.9800e-01,-1.31781
2.9840e-01,-1.31591
2.9880e-01,-1.31531
2.9920e-01,-1.31647
2.9960e-01,-1.31422
3.0000e-01,-1.31262
3.0040e-01,-1.31425
3.0080e-01,-1.30978
3.0120e-01,-1.30619
3.0160e-01,-1.30406
3.0200e-01,-1.30531
3.0240e-01,-1.30356
3.0280e-01,-1.30194
3.0320e-01,-1.30187
3.0360e-01,-1.30412
3.0400e-01,-1.30419
3.0440e-01,-1.30559
3.0480e-01,-1.30816
3.0520e-01,-1.3125
3.0560e-01,-1.31478
3.0600e-01,-1.31494
3.0640e-01,-1.31716
3.0680e-01,-1.31634
3.0720e-01,-1.31819
3.0760e-01,-1.31772
3.0800e-01,-1.31647
3.0840e-01,-1.31331
3.0880e-01,-1.31266
3.0920e-01,-1.30894
3.0960e-01,-1.30787
3.1000e-01,-1.30556
3.1040e-01,-1.30422
3.1080e-01,-1.30328
3.1120e-01,-1.30259
3.1160e-01,-1.30272
3.1200e-01,-1.30381
3.1240e-01,-1.30537
3.1280e-01,-1.30734
3.1320e-01,-1.30869
3.1360e-01,-1.31172
3.1400e-01,-1.31528
3.1440e-01,-1.31775
3.1480e-01,-1.31675
3.1520e-01,-1.31653
3.1560e-01,-1.31825
3.1600e-01,-1.31778
3.1640e-01,-1.31691
3.1680e-01,-1.31478
3.1720e-01,-1.31231
3.1760e-01,-1.3095
3.1800e-01,-1.30784
3.1840e-01,-1.30628
3.1880e-01,-1.30422
3.1920e-01,-1.30528
3.1960e-01,-1.30525
3.2000e-01,-1.30228
3.2040e-01,-1.30541
3.2080e-01,-1.30628
3.2120e-01,-1.30656
3.2160e-01,-1.31038
3.2200e-01,-1.31419
3.2240e-01,-1.31491
3.2280e-01,-1.31875
3.2320e-01,-1.31744
3.2360e-01,-1.3175
3.2400e-01,-1.31809
3.2440e-01,-1.31803
3.2480e-01,-1.31572
3.2520e-01,-1.31497
3.2560e-01,-1.31272
3.2600e-01,-1.30947
3.2640e-01,-1.30619
3.2680e-01,-1.30584
3.2720e-01,-1.30434
3.2760e-01,-1.30319
3.2800e-01,-1.30347
3.2840e-01,-1.30103
3.2880e-01,-1.30584
3.2920e-01,-1.30706
3.2960e-01,-1.30925
3.3000e-01,-1.31225
3.3040e-01,-1.31384
3.3080e-01,-1.31537
3.3120e-01,-1.31766
3.3160e-01,-1.31878
3.3200e-01,-1.32044
3.3240e-01,-1.31781
3.3280e-01,-1.31841
3.3320e-01,-1.31488
3.3360e-01,-1.31519
3.3400e-01,-1.31075
3.3440e-01,-1.31053
3.3480e-01,-1.30784
3.3520e-01,-1.30522
3.3560e-01,-1.30459
3.3600e-01,-1.30363
3.3640e-01,-1.30337
3.3680e-01,-1.30347
3.3720e-01,-1.30547
3.3760e-01,-1.3075
3.3800e-01,-1.30994
3.3840e-01,-1.31244
3.3880e-01,-1.31412
3.3920e-01,-1.31609
3.3960e-01,-1.31728
3.4000e-01,-1.31741
3.4040e-01,-1.31891
3.4080e-01,-1.31916
3.4120e-01,-1.31716
3.4160e-01,-1.31475
3.4200e-01,-1.31381
3.4240e-01,-1.31175
3.4280e-01,-1.30916
3.4320e-01,-1.30734
3.4360e-01,-1.30488
3.4400e-01,-1.30556
3.4440e-01,-1.30409
3.4480e-01,-1.30566
3.4520e-01,-1.30697
3.4560e-01,-1.30937
3.4600e-01,-1.30888
3.4640e-01,-1.31134
3.4680e-01,-1.31434
3.4720e-01,-1.31497
3.4760e-01,-1.31734
3.4800e-01,-1.31916
3.4840e-01,-1.31847
3.4880e-01,-1.32019
3.4920e-01,-1.31875
3.4960e-01,-1.31875
3.5000e-01,-1.31516
3.5040e-01,-1.31303
3.5080e-01,-1.31153
3.5120e-01,-1.30956
3.5160e-01,-1.30819
3.5200e-01,-1.30519
3.5240e-01,-1.30622
3.5280e-01,-1.30475
3.5320e-01,-1.30494
3.5360e-01,-1.30553
3.5400e-01,-1.30525
3.5440e-01,-1.30778
3.5480e-01,-1.31109
3.5520e-01,-1.31584
3.5560e-01,-1.31572
3.5600e-01,-1.31812
3.5640e-01,-1.31869
3.5680e-01,-1.31984
3.5720e-01,-1.32022
3.5760e-01,-1.31966
3.5800e-01,-1.31697
3.5840e-01,-1.31691
3.5880e-01,-1.31541
3.5920e-01,-1.31266
3.5960e-01,-1.30959
3.6000e-01,-1.30737
3.6040e-01,-1.30703
3.6080e-01,-1.30469
3.6120e-01,-1.30656
3.6160e-01,-1.30428
3.6200e-01,-1.30731
3.6240e-01,-1.30838
3.6280e-01,-1.31097
3.6320e-01,-1.31212
3.6360e-01,-1.31438
3.6400e-01,-1.31669
3.6440e-01,-1.31897
3.6480e-01,-1.31978
3.6520e-01,-1.32075
3.6560e-01,-1.3195
3.6600e-01,-1.31941
3.6640e-01,-1.31963
3.6680e-01,-1.31541
3.6720e-01,-1.31428
3.6760e-01,-1.31322
3.6800e-01,-1.30866
