Model,DPO4032
Firmware Version,2.30

Point Format,Y
Horizontal Units,S
Horizontal Scale,0.4
Sample Interval,0.0004
Record Length,10000
Gating,0.0% to 100.0%
Probe Attenuation,1
Vertical Units,V
Vertical Offset,-0.113
Vertical Scale,0.01
Label,
TIME,CH1
2.6252e+00,-0.113989
2.6256e+00,-0.1146
2.6260e+00,-0.114333
2.6264e+00,-0.114048
2.6268e+00,-0.114175
2.6272e+00,-0.114269
2.6276e+00,-0.114636
2.6280e+00,-0.114283
2.6284e+00,-0.114636
2.6288e+00,-0.113684
2.6292e+00,-0.114839
2.6296e+00,-0.114375
2.6300e+00,-0.114586
2.6304e+00,-0.114586
2.6308e+00,-0.114225
2.6312e+00,-0.114747
2.6316e+00,-0.1144
2.6320e+00,-0.114217
2.6324e+00,-0.11363
2.6328e+00,-0.114594
2.6332e+00,-0.114094
2.6336e+00,-0.114522
2.6340e+00,-0.114756
2.6344e+00,-0.114269
2.6348e+00,-0.113984
2.6352e+00,-0.114713
2.6356e+00,-0.113477
2.6360e+00,-0.113845
2.6364e+00,-0.114669
2.6368e+00,-0.113575
2.6372e+00,-0.114502
2.6376e+00,-0.11472
2.6380e+00,-0.114311
2.6384e+00,-0.114333
2.6388e+00,-0.114625
2.6392e+00,-0.113273
2.6396e+00,-0.114641
2.6400e+00,-0.114687
2.6404e+00,-0.113706
2.6408e+00,-0.114283
2.6412e+00,-0.113923
2.6416e+00,-0.114431
2.6420e+00,-0.113973
2.6424e+00,-0.114506
2.6428e+00,-0.114413
2.6432e+00,-0.113922
2.6436e+00,-0.114942
2.6440e+00,-0.114086
2.6444e+00,-0.113728
2.6448e+00,-0.115075
2.6452e+00,-0.11353
2.6456e+00,-0.114581
2.6460e+00,-0.114459
2.6464e+00,-0.114422
2.6468e+00,-0.114689
2.6472e+00,-0.114808
2.6476e+00,-0.113261
2.6480e+00,-0.114823
2.6484e+00,-0.114544
2.6488e+00,-0.114113
2.6492e+00,-0.11427
2.6496e+00,-0.114494
2.6500e+00,-0.115481
2.6504e+00,-0.114333
2.6508e+00,-0.11387
2.6512e+00,-0.114019
2.6516e+00,-0.114358
2.6520e+00,-0.114092
2.6524e+00,-0.1137
2.6528e+00,-0.114603
2.6532e+00,-0.113027
2.6536e+00,-0.114377
2.6540e+00,-0.113513
2.6544e+00,-0.115191
2.6548e+00,-0.113989
2.6552e+00,-0.114864
2.6556e+00,-0.114294
2.6560e+00,-0.114609
2.6564e+00,-0.114391
2.6568e+00,-0.114234
2.6572e+00,-0.114331
2.6576e+00,-0.114284
2.6580e+00,-0.114278
2.6584e+00,-0.113944
2.6588e+00,-0.113641
2.6592e+00,-0.114339
2.6596e+00,-0.114141
2.6600e+00,-0.11428
2.6604e+00,-0.11438
2.6608e+00,-0.114108
2.6612e+00,-0.113978
2.6616e+00,-0.1146
2.6620e+00,-0.115064
2.6624e+00,-0.114461
2.6628e+00,-0.114155
2.6632e+00,-0.114044
2.6636e+00,-0.113772
2.6640e+00,-0.114052
2.6644e+00,-0.113933
2.6648e+00,-0.114516
2.6652e+00,-0.114578
2.6656e+00,-0.114516
2.6660e+00,-0.114227
2.6664e+00,-0.11383
2.6668e+00,-0.114258
2.6672e+00,-0.114422
2.6676e+00,-0.114861
2.6680e+00,-0.114441
2.6684e+00,-0.114064
2.6688e+00,-0.114916
2.6692e+00,-0.114355
2.6696e+00,-0.114345
2.6700e+00,-0.113891
2.6704e+00,-0.11397
2.6708e+00,-0.114752
2.6712e+00,-0.114455
2.6716e+00,-0.11472
2.6720e+00,-0.114175
2.6724e+00,-0.114562
2.6728e+00,-0.113683
2.6732e+00,-0.113856
2.6736e+00,-0.114775
2.6740e+00,-0.114694
2.6744e+00,-0.114256
2.6748e+00,-0.114161
2.6752e+00,-0.113555
2.6756e+00,-0.11437
2.6760e+00,-0.114334
2.6764e+00,-0.114325
2.6768e+00,-0.114419
2.6772e+00,-0.113592
2.6776e+00,-0.11393
2.6780e+00,-0.113927
2.6784e+00,-0.114503
2.6788e+00,-0.114289
2.6792e+00,-0.114711
2.6796e+00,-0.114808
2.6800e+00,-0.114422
2.6804e+00,-0.114055
2.6808e+00,-0.114634
2.6812e+00,-0.113117
2.6816e+00,-0.114437
2.6820e+00,-0.114227
2.6824e+00,-0.114281
2.6828e+00,-0.114238
2.6832e+00,-0.114802
2.6836e+00,-0.114817
2.6840e+00,-0.11468
2.6844e+00,-0.114342
2.6848e+00,-0.11427
2.6852e+00,-0.114541
2.6856e+00,-0.113847
2.6860e+00,-0.114138
2.6864e+00,-0.114334
2.6868e+00,-0.114037
2.6872e+00,-0.113508
2.6876e+00,-0.113945
2.6880e+00,-0.115066
2.6884e+00,-0.114339
2.6888e+00,-0.114422
2.6892e+00,-0.113838
2.6896e+00,-0.114528
2.6900e+00,-0.114402
2.6904e+00,-0.113983
2.6908e+00,-0.113723
2.6912e+00,-0.114342
2.6916e+00,-0.114234
2.6920e+00,-0.113858
2.6924e+00,-0.114464
2.6928e+00,-0.114078
2.6932e+00,-0.114917
2.6936e+00,-0.113912
2.6940e+00,-0.114208
2.6944e+00,-0.114156
2.6948e+00,-0.113861
2.6952e+00,-0.114723
2.6956e+00,-0.114053
2.6960e+00,-0.114273
2.6964e+00,-0.114302
2.6968e+00,-0.113753
2.6972e+00,-0.114517
2.6976e+00,-0.113848
2.6980e+00,-0.114408
2.6984e+00,-0.115117
2.6988e+00,-0.114202
2.6992e+00,-0.113427
2.6996e+00,-0.113602
2.7000e+00,-0.114691
2.7004e+00,-0.114184
2.7008e+00,-0.114884
2.7012e+00,-0.1145
2.7016e+00,-0.114031
2.7020e+00,-0.114163
2.7024e+00,-0.114075
2.7028e+00,-0.11362
2.7032e+00,-0.11445
2.7036e+00,-0.114817
2.7040e+00,-0.114528
2.7044e+00,-0.113794
2.7048e+00,-0.114541
2.7052e+00,-0.114431
2.7056e+00,-0.113644
2.7060e+00,-0.113983
2.7064e+00,-0.114377
2.7068e+00,-0.113916
2.7072e+00,-0.113911
2.7076e+00,-0.114233
2.7080e+00,-0.114473
2.7084e+00,-0.113644
2.7088e+00,-0.113827
2.7092e+00,-0.113825
2.7096e+00,-0.114477
2.7100e+00,-0.113934
2.7104e+00,-0.113505
2.7108e+00,-0.114442
2.7112e+00,-0.113747
2.7116e+00,-0.113789
2.7120e+00,-0.114041
2.7124e+00,-0.114055
2.7128e+00,-0.114892
2.7132e+00,-0.115111
2.7136e+00,-0.114191
2.7140e+00,-0.114928
2.7144e+00,-0.114094
2.7148e+00,-0.114248
2.7152e+00,-0.114119
2.7156e+00,-0.114138
2.7160e+00,-0.113988
2.7164e+00,-0.114411
2.7168e+00,-0.113695
2.7172e+00,-0.113972
2.7176e+00,-0.113838
2.7180e+00,-0.11457
2.7184e+00,-0.114034
2.7188e+00,-0.114627
2.7192e+00,-0.113911
2.7196e+00,-0.113786
2.7200e+00,-0.11417
2.7204e+00,-0.114294
2.7208e+00,-0.11427
2.7212e+00,-0.114055
2.7216e+00,-0.113981
2.7220e+00,-0.114841
2.7224e+00,-0.114809
2.7228e+00,-0.114258
2.7232e+00,-0.114723
2.7236e+00,-0.113827
2.7240e+00,-0.11403
2.7244e+00,-0.114039
2.7248e+00,-0.113402
2.7252e+00,-0.114033
2.7256e+00,-0.113955
2.7260e+00,-0.114097
2.7264e+00,-0.113847
2.7268e+00,-0.114303
2.7272e+00,-0.113772
2.7276e+00,-0.114011
2.7280e+00,-0.114552
2.7284e+00,-0.114022
2.7288e+00,-0.113831
2.7292e+00,-0.114253
2.7296e+00,-0.11378
2.7300e+00,-0.1143
2.7304e+00,-0.11452
2.7308e+00,-0.113595
2.7312e+00,-0.114316
2.7316e+00,-0.113933
2.7320e+00,-0.113089
2.7324e+00,-0.114478
2.7328e+00,-0.113988
2.7332e+00,-0.113905
2.7336e+00,-0.114203
2.7340e+00,-0.113969
2.7344e+00,-0.114455
2.7348e+00,-0.11405
2.7352e+00,-0.114108
2.7356e+00,-0.113575
2.7360e+00,-0.115255
2.7364e+00,-0.114161
2.7368e+00,-0.114713
2.7372e+00,-0.114244
2.7376e+00,-0.113997
2.7380e+00,-0.114205
2.7384e+00,-0.113739
2.7388e+00,-0.113988
2.7392e+00,-0.114139
2.7396e+00,-0.113686
2.7400e+00,-0.114222
2.7404e+00,-0.1139
2.7408e+00,-0.114216
2.7412e+00,-0.113925
2.7416e+00,-0.114333
2.7420e+00,-0.114198
2.7424e+00,-0.114041
2.7428e+00,-0.114309
2.7432e+00,-0.113861
2.7436e+00,-0.114647
2.7440e+00,-0.114628
2.7444e+00,-0.114013
2.7448e+00,-0.114572
2.7452e+00,-0.114562
2.7456e+00,-0.113984
2.7460e+00,-0.113825
2.7464e+00,-0.11442
2.7468e+00,-0.114336
2.7472e+00,-0.114414
2.7476e+00,-0.114192
2.7480e+00,-0.114064
2.7484e+00,-0.114223
2.7488e+00,-0.114108
2.7492e+00,-0.114206
2.7496e+00,-0.113867
2.7500e+00,-0.114058
2.7504e+00,-0.114431
2.7508e+00,-0.113894
2.7512e+00,-0.113781
2.7516e+00,-0.113728
2.7520e+00,-0.114322
2.7524e+00,-0.113752
2.7528e+00,-0.114261
2.7532e+00,-0.113867
2.7536e+00,-0.114192
2.7540e+00,-0.11293
2.7544e+00,-0.114062
2.7548e+00,-0.114142
2.7552e+00,-0.114395
2.7556e+00,-0.114644
2.7560e+00,-0.113623
2.7564e+00,-0.114386
2.7568e+00,-0.113644
2.7572e+00,-0.114572
2.7576e+00,-0.113989
2.7580e+00,-0.114034
2.7584e+00,-0.113639
2.7588e+00,-0.114031
2.7592e+00,-0.113717
2.7596e+00,-0.114541
2.7600e+00,-0.114367
2.7604e+00,-0.114989
2.7608e+00,-0.114239
2.7612e+00,-0.114006
2.7616e+00,-0.114056
2.7620e+00,-0.11455
2.7624e+00,-0.114214
2.7628e+00,-0.113984
2.7632e+00,-0.114394
2.7636e+00,-0.113955
2.7640e+00,-0.114742
2.7644e+00,-0.114614
2.7648e+00,-0.113511
2.7652e+00,-0.114423
2.7656e+00,-0.114084
2.7660e+00,-0.115036
2.7664e+00,-0.114364
2.7668e+00,-0.114312
2.7672e+00,-0.114441
2.7676e+00,-0.114098
2.7680e+00,-0.114906
2.7684e+00,-0.113984
2.7688e+00,-0.113894
2.7692e+00,-0.114084
2.7696e+00,-0.114372
2.7700e+00,-0.114431
2.7704e+00,-0.114016
2.7708e+00,-0.114075
2.7712e+00,-0.113306
2.7716e+00,-0.113805
2.7720e+00,-0.114206
2.7724e+00,-0.113491
2.7728e+00,-0.113588
2.7732e+00,-0.113695
2.7736e+00,-0.114122
2.7740e+00,-0.114322
2.7744e+00,-0.114756
2.7748e+00,-0.114031
2.7752e+00,-0.114258
2.7756e+00,-0.114008
2.7760e+00,-0.114073
2.7764e+00,-0.114117
2.7768e+00,-0.114117
2.7772e+00,-0.114791
2.7776e+00,-0.113544
2.7780e+00,-0.114389
2.7784e+00,-0.114108
2.7788e+00,-0.113947
2.7792e+00,-0.114009
2.7796e+00,-0.114628
2.7800e+00,-0.113822
2.7804e+00,-0.114283
2.7808e+00,-0.114389
2.7812e+00,-0.113489
2.7816e+00,-0.113341
2.7820e+00,-0.114602
2.7824e+00,-0.113602
2.7828e+00,-0.11387
2.7832e+00,-0.114117
2.7836e+00,-0.114356
2.7840e+00,-0.11402
2.7844e+00,-0.114409
2.7848e+00,-0.114841
2.7852e+00,-0.114294
2.7856e+00,-0.114648
2.7860e+00,-0.114214
2.7864e+00,-0.114758
2.7868e+00,-0.114008
2.7872e+00,-0.114122
2.7876e+00,-0.113889
2.7880e+00,-0.114138
2.7884e+00,-0.114245
2.7888e+00,-0.113838
2.7892e+00,-0.114455
2.7896e+00,-0.114019
2.7900e+00,-0.114444
2.7904e+00,-0.113822
2.7908e+00,-0.114528
2.7912e+00,-0.114863
2.7916e+00,-0.114278
2.7920e+00,-0.113675
2.7924e+00,-0.114131
2.7928e+00,-0.113619
2.7932e+00,-0.11423
2.7936e+00,-0.114897
2.7940e+00,-0.114106
2.7944e+00,-0.114053
2.7948e+00,-0.114659
2.7952e+00,-0.113948
2.7956e+00,-0.11362
2.7960e+00,-0.114505
2.7964e+00,-0.114075
2.7968e+00,-0.113817
2.7972e+00,-0.114278
2.7976e+00,-0.114541
2.7980e+00,-0.114864
2.7984e+00,-0.115056
2.7988e+00,-0.113855
2.7992e+00,-0.114345
2.7996e+00,-0.11445
2.8000e+00,-0.114284
2.8004e+00,-0.113628
2.8008e+00,-0.113878
2.8012e+00,-0.114136
2.8016e+00,-0.113858
2.8020e+00,-0.114463
2.8024e+00,-0.113628
2.8028e+00,-0.113991
2.8032e+00,-0.114811
2.8036e+00,-0.114153
2.8040e+00,-0.114355
2.8044e+00,-0.11418
2.8048e+00,-0.113577
2.8052e+00,-0.114241
2.8056e+00,-0.115042
2.8060e+00,-0.113992
2.8064e+00,-0.113967
2.8068e+00,-0.113261
2.8072e+00,-0.114247
2.8076e+00,-0.113392
2.8080e+00,-0.113989
2.8084e+00,-0.114
2.8088e+00,-0.113812
2.8092e+00,-0.113588
2.8096e+00,-0.114258
2.8100e+00,-0.114234
2.8104e+00,-0.11417
2.8108e+00,-0.113677
2.8112e+00,-0.114538
2.8116e+00,-0.114408
2.8120e+00,-0.11415
2.8124e+00,-0.113513
2.8128e+00,-0.114327
2.8132e+00,-0.114245
2.8136e+00,-0.115122
2.8140e+00,-0.114461
2.8144e+00,-0.114127
2.8148e+00,-0.113816
2.8152e+00,-0.113305
2.8156e+00,-0.113731
2.8160e+00,-0.113489
2.8164e+00,-0.114206
2.8168e+00,-0.113772
2.8172e+00,-0.114009
2.8176e+00,-0.113988
2.8180e+00,-0.113508
2.8184e+00,-0.114192
2.8188e+00,-0.113578
2.8192e+00,-0.113933
2.8196e+00,-0.11457
2.8200e+00,-0.114531
2.8204e+00,-0.114187
2.8208e+00,-0.113839
2.8212e+00,-0.114044
2.8216e+00,-0.114483
2.8220e+00,-0.113933
2.8224e+00,-0.113845
2.8228e+00,-0.114592
2.8232e+00,-0.113989
2.8236e+00,-0.114681
2.8240e+00,-0.114697
2.8244e+00,-0.114397
2.8248e+00,-0.113903
2.8252e+00,-0.114247
2.8256e+00,-0.114216
2.8260e+00,-0.113761
2.8264e+00,-0.114245
2.8268e+00,-0.114428
2.8272e+00,-0.114831
2.8276e+00,-0.114044
2.8280e+00,-0.114159
2.8284e+00,-0.113375
2.8288e+00,-0.113358
2.8292e+00,-0.11402
2.8296e+00,-0.114519
2.8300e+00,-0.114334
2.8304e+00,-0.11442
2.8308e+00,-0.113828
2.8312e+00,-0.113662
2.8316e+00,-0.113969
2.8320e+00,-0.113964
2.8324e+00,-0.11365
2.8328e+00,-0.1136
2.8332e+00,-0.114719
2.8336e+00,-0.113956
2.8340e+00,-0.113739
2.8344e+00,-0.114222
2.8348e+00,-0.11415
2.8352e+00,-0.112959
2.8356e+00,-0.114461
2.8360e+00,-0.114031
2.8364e+00,-0.113644
2.8368e+00,-0.114397
2.8372e+00,-0.113597
2.8376e+00,-0.113923
2.8380e+00,-0.114367
2.8384e+00,-0.113969
2.8388e+00,-0.114084
2.8392e+00,-0.114875
2.8396e+00,-0.113738
2.8400e+00,-0.113608
2.8404e+00,-0.114314
2.8408e+00,-0.113966
2.8412e+00,-0.114097
2.8416e+00,-0.113933
2.8420e+00,-0.114052
2.8424e+00,-0.114147
2.8428e+00,-0.113686
2.8432e+00,-0.114064
2.8436e+00,-0.114497
2.8440e+00,-0.113988
2.8444e+00,-0.113613
2.8448e+00,-0.113847
2.8452e+00,-0.113758
2.8456e+00,-0.113916
2.8460e+00,-0.113639
2.8464e+00,-0.113102
2.8468e+00,-0.11387
2.8472e+00,-0.114358
2.8476e+00,-0.113597
2.8480e+00,-0.114648
2.8484e+00,-0.11472
2.8488e+00,-0.113748
2.8492e+00,-0.113984
2.8496e+00,-0.113564
2.8500e+00,-0.114452
2.8504e+00,-0.114195
2.8508e+00,-0.114008
2.8512e+00,-0.113848
2.8516e+00,-0.114073
2.8520e+00,-0.113544
2.8524e+00,-0.113897
2.8528e+00,-0.11445
2.8532e+00,-0.113456
2.8536e+00,-0.113963
2.8540e+00,-0.112813
2.8544e+00,-0.113997
2.8548e+00,-0.113914
2.8552e+00,-0.113728
2.8556e+00,-0.113469
2.8560e+00,-0.114062
2.8564e+00,-0.113295
2.8568e+00,-0.113877
2.8572e+00,-0.1144
2.8576e+00,-0.114788
2.8580e+00,-0.114617
2.8584e+00,-0.11348
2.8588e+00,-0.113842
2.8592e+00,-0.113838
2.8596e+00,-0.113948
2.8600e+00,-0.113988
2.8604e+00,-0.114019
2.8608e+00,-0.114477
2.8612e+00,-0.113717
2.8616e+00,-0.114367
2.8620e+00,-0.113956
2.8624e+00,-0.114388
2.8628e+00,-0.114167
2.8632e+00,-0.113644
2.8636e+00,-0.113839
2.8640e+00,-0.113916
2.8644e+00,-0.113697
2.8648e+00,-0.114322
2.8652e+00,-0.113923
2.8656e+00,-0.114475
2.8660e+00,-0.112959
2.8664e+00,-0.114245
2.8668e+00,-0.113777
2.8672e+00,-0.113945
2.8676e+00,-0.114333
2.8680e+00,-0.114852
2.8684e+00,-0.114125
2.8688e+00,-0.114323
2.8692e+00,-0.114052
2.8696e+00,-0.113522
2.8700e+00,-0.114323
2.8704e+00,-0.113502
2.8708e+00,-0.114106
2.8712e+00,-0.113298
2.8716e+00,-0.114134
2.8720e+00,-0.113673
2.8724e+00,-0.114119
2.8728e+00,-0.113902
2.8732e+00,-0.113642
2.8736e+00,-0.113761
2.8740e+00,-0.113963
2.8744e+00,-0.11412
2.8748e+00,-0.113848
2.8752e+00,-0.113802
2.8756e+00,-0.113869
2.8760e+00,-0.113947
2.8764e+00,-0.113891
2.8768e+00,-0.115203
2.8772e+00,-0.114108
2.8776e+00,-0.113747
2.8780e+00,-0.114147
2.8784e+00,-0.114452
2.8788e+00,-0.113783
2.8792e+00,-0.114016
2.8796e+00,-0.113539
2.8800e+00,-0.113102
2.8804e+00,-0.113037
2.8808e+00,-0.113898
2.8812e+00,-0.113491
2.8816e+00,-0.114408
2.8820e+00,-0.114498
2.8824e+00,-0.113978
2.8828e+00,-0.114013
2.8832e+00,-0.113828
2.8836e+00,-0.113945
2.8840e+00,-0.11362
2.8844e+00,-0.11392
2.8848e+00,-0.114455
2.8852e+00,-0.114391
2.8856e+00,-0.114236
2.8860e+00,-0.114508
2.8864e+00,-0.114581
2.8868e+00,-0.113911
2.8872e+00,-0.114077
2.8876e+00,-0.113881
2.8880e+00,-0.113772
2.8884e+00,-0.113716
2.8888e+00,-0.113792
2.8892e+00,-0.114216
2.8896e+00,-0.114141
2.8900e+00,-0.114248
2.8904e+00,-0.113523
2.8908e+00,-0.113695
2.8912e+00,-0.113963
2.8916e+00,-0.114267
2.8920e+00,-0.114345
2.8924e+00,-0.11385
2.8928e+00,-0.11393
2.8932e+00,-0.114238
2.8936e+00,-0.114286
2.8940e+00,-0.113467
2.8944e+00,-0.113955
2.8948e+00,-0.113247
2.8952e+00,-0.113717
2.8956e+00,-0.113519
2.8960e+00,-0.113566
2.8964e+00,-0.113998
2.8968e+00,-0.113492
2.8972e+00,-0.113934
2.8976e+00,-0.113578
2.8980e+00,-0.113914
2.8984e+00,-0.113947
2.8988e+00,-0.114366
2.8992e+00,-0.114309
2.8996e+00,-0.113422
2.9000e+00,-0.114194
2.9004e+00,-0.114334
2.9008e+00,-0.113827
2.9012e+00,-0.113573
2.9016e+00,-0.113742
2.9020e+00,-0.114192
2.9024e+00,-0.1141
2.9028e+00,-0.114323
2.9032e+00,-0.113855
2.9036e+00,-0.114009
2.9040e+00,-0.113878
2.9044e+00,-0.11457
2.9048e+00,-0.114088
2.9052e+00,-0.113947
2.9056e+00,-0.114083
2.9060e+00,-0.114388
2.9064e+00,-0.113889
2.9068e+00,-0.113803
2.9072e+00,-0.114539
2.9076e+00,-0.113848
2.9080e+00,-0.114569
2.9084e+00,-0.112669
2.9088e+00,-0.114216
2.9092e+00,-0.113995
2.9096e+00,-0.114314
2.9100e+00,-0.113934
2.9104e+00,-0.114109
2.9108e+00,-0.113675
2.9112e+00,-0.114431
2.9116e+00,-0.114709
2.9120e+00,-0.113469
2.9124e+00,-0.113988
2.9128e+00,-0.114097
2.9132e+00,-0.113891
2.9136e+00,-0.113134
2.9140e+00,-0.113964
2.9144e+00,-0.114117
2.9148e+00,-0.11373
2.9152e+00,-0.11347
2.9156e+00,-0.113611
2.9160e+00,-0.113573
2.9164e+00,-0.114258
2.9168e+00,-0.114278
2.9172e+00,-0.113848
2.9176e+00,-0.114097
2.9180e+00,-0.11373
2.9184e+00,-0.113739
2.9188e+00,-0.113436
2.9192e+00,-0.114636
2.9196e+00,-0.113578
2.9200e+00,-0.113447
2.9204e+00,-0.114055
2.9208e+00,-0.113767
2.9212e+00,-0.114011
2.9216e+00,-0.113872
2.9220e+00,-0.113641
2.9224e+00,-0.113219
2.9228e+00,-0.113759
2.9232e+00,-0.113328
2.9236e+00,-0.113806
2.9240e+00,-0.113666
2.9244e+00,-0.114028
2.9248e+00,-0.113828
2.9252e+00,-0.1151
2.9256e+00,-0.114656
2.9260e+00,-0.113653
2.9264e+00,-0.113295
2.9268e+00,-0.113694
2.9272e+00,-0.114442
2.9276e+00,-0.113773
2.9280e+00,-0.114109
2.9284e+00,-0.114584
2.9288e+00,-0.114223
2.9292e+00,-0.113816
2.9296e+00,-0.114442
2.9300e+00,-0.113933
2.9304e+00,-0.113358
2.9308e+00,-0.113677
2.9312e+00,-0.114388
2.9316e+00,-0.113911
2.9320e+00,-0.1139
2.9324e+00,-0.114517
2.9328e+00,-0.114159
2.9332e+00,-0.113969
2.9336e+00,-0.114066
2.9340e+00,-0.114334
2.9344e+00,-0.113698
2.9348e+00,-0.1143
2.9352e+00,-0.114153
2.9356e+00,-0.113812
2.9360e+00,-0.113845
2.9364e+00,-0.113494
2.9368e+00,-0.11372
2.9372e+00,-0.113411
2.9376e+00,-0.11428
2.9380e+00,-0.113294
2.9384e+00,-0.114141
2.9388e+00,-0.113706
2.9392e+00,-0.114095
2.9396e+00,-0.114245
2.9400e+00,-0.113956
2.9404e+00,-0.114197
2.9408e+00,-0.113656
2.9412e+00,-0.114259
2.9416e+00,-0.113986
2.9420e+00,-0.113853
2.9424e+00,-0.114127
2.9428e+00,-0.114345
2.9432e+00,-0.113847
2.9436e+00,-0.114369
2.9440e+00,-0.11333
2.9444e+00,-0.113317
2.9448e+00,-0.113748
2.9452e+00,-0.11443
2.9456e+00,-0.114658
2.9460e+00,-0.113937
2.9464e+00,-0.114775
2.9468e+00,-0.113533
2.9472e+00,-0.113805
2.9476e+00,-0.114092
2.9480e+00,-0.113392
2.9484e+00,-0.113708
2.9488e+00,-0.113836
2.9492e+00,-0.113686
2.9496e+00,-0.114687
2.9500e+00,-0.114039
2.9504e+00,-0.114303
2.9508e+00,-0.113006
2.9512e+00,-0.113189
2.9516e+00,-0.113392
2.9520e+00,-0.114183
2.9524e+00,-0.113812
2.9528e+00,-0.113161
2.9532e+00,-0.114519
2.9536e+00,-0.113805
2.9540e+00,-0.11402
2.9544e+00,-0.113867
2.9548e+00,-0.113187
2.9552e+00,-0.114272
2.9556e+00,-0.113434
2.9560e+00,-0.113875
2.9564e+00,-0.11375
2.9568e+00,-0.113784
2.9572e+00,-0.113478
2.9576e+00,-0.113455
2.9580e+00,-0.11413
2.9584e+00,-0.114439
2.9588e+00,-0.113797
2.9592e+00,-0.1139
2.9596e+00,-0.114141
2.9600e+00,-0.113827
2.9604e+00,-0.113338
2.9608e+00,-0.113909
2.9612e+00,-0.113211
2.9616e+00,-0.113758
2.9620e+00,-0.113537
2.9624e+00,-0.113572
2.9628e+00,-0.114191
2.9632e+00,-0.113977
2.9636e+00,-0.114183
2.9640e+00,-0.114034
2.9644e+00,-0.113359
2.9648e+00,-0.113687
2.9652e+00,-0.113498
2.9656e+00,-0.113537
2.9660e+00,-0.114572
2.9664e+00,-0.1143
2.9668e+00,-0.114011
2.9672e+00,-0.114398
2.9676e+00,-0.11457
2.9680e+00,-0.114077
2.9684e+00,-0.113695
2.9688e+00,-0.113392
2.9692e+00,-0.114009
2.9696e+00,-0.11472
2.9700e+00,-0.114475
2.9704e+00,-0.113756
2.9708e+00,-0.113547
2.9712e+00,-0.114117
2.9716e+00,-0.113741
2.9720e+00,-0.1135
2.9724e+00,-0.113998
2.9728e+00,-0.113689
2.9732e+00,-0.113847
2.9736e+00,-0.114022
2.9740e+00,-0.113166
2.9744e+00,-0.114183
2.9748e+00,-0.113697
2.9752e+00,-0.114217
2.9756e+00,-0.113844
2.9760e+00,-0.114453
2.9764e+00,-0.113295
2.9768e+00,-0.114627
2.9772e+00,-0.11402
2.9776e+00,-0.113662
2.9780e+00,-0.114486
2.9784e+00,-0.113287
2.9788e+00,-0.113912
2.9792e+00,-0.113753
2.9796e+00,-0.113094
2.9800e+00,-0.114342
2.9804e+00,-0.114206
2.9808e+00,-0.113817
2.9812e+00,-0.114158
2.9816e+00,-0.113825
2.9820e+00,-0.113741
2.9824e+00,-0.114538
2.9828e+00,-0.114689
2.9832e+00,-0.114256
2.9836e+00,-0.113494
2.9840e+00,-0.113966
2.9844e+00,-0.113537
2.9848e+00,-0.113967
2.9852e+00,-0.114064
2.9856e+00,-0.114238
2.9860e+00,-0.113919
2.9864e+00,-0.113944
2.9868e+00,-0.113816
2.9872e+00,-0.113697
2.9876e+00,-0.114367
2.9880e+00,-0.114283
2.9884e+00,-0.114136
2.9888e+00,-0.113763
2.9892e+00,-0.114009
2.9896e+00,-0.113761
2.9900e+00,-0.113372
2.9904e+00,-0.113611
2.9908e+00,-0.113944
2.9912e+00,-0.113286
2.9916e+00,-0.113122
2.9920e+00,-0.114323
2.9924e+00,-0.113978
2.9928e+00,-0.113622
2.9932e+00,-0.113677
2.9936e+00,-0.113252
2.9940e+00,-0.113208
2.9944e+00,-0.113739
2.9948e+00,-0.113631
2.9952e+00,-0.113836
2.9956e+00,-0.113177
2.9960e+00,-0.113583
2.9964e+00,-0.114033
2.9968e+00,-0.114742
2.9972e+00,-0.113613
2.9976e+00,-0.113481
2.9980e+00,-0.113266
2.9984e+00,-0.113187
2.9988e+00,-0.113716
2.9992e+00,-0.113856
2.9996e+00,-0.113447
3.0000e+00,-0.114233
3.0004e+00,-0.114
3.0008e+00,-0.113978
3.0012e+00,-0.114431
3.0016e+00,-0.114531
3.0020e+00,-0.113827
3.0024e+00,-0.113784
3.0028e+00,-0.113045
3.0032e+00,-0.113727
3.0036e+00,-0.114525
3.0040e+00,-0.114312
3.0044e+00,-0.114356
3.0048e+00,-0.113742
3.0052e+00,-0.11387
3.0056e+00,-0.113531
3.0060e+00,-0.113847
3.0064e+00,-0.114152
3.0068e+00,-0.113783
3.0072e+00,-0.113764
3.0076e+00,-0.113838
3.0080e+00,-0.114108
3.0084e+00,-0.113975
3.0088e+00,-0.11382
3.0092e+00,-0.114131
3.0096e+00,-0.114161
3.0100e+00,-0.114583
3.0104e+00,-0.114086
3.0108e+00,-0.113589
3.0112e+00,-0.113759
3.0116e+00,-0.113752
3.0120e+00,-0.113402
3.0124e+00,-0.114691
3.0128e+00,-0.113491
3.0132e+00,-0.113772
3.0136e+00,-0.11373
3.0140e+00,-0.11363
3.0144e+00,-0.113528
3.0148e+00,-0.113814
3.0152e+00,-0.113458
3.0156e+00,-0.113606
3.0160e+00,-0.113145
3.0164e+00,-0.113511
3.0168e+00,-0.113177
3.0172e+00,-0.113717
3.0176e+00,-0.113697
3.0180e+00,-0.113728
3.0184e+00,-0.114536
3.0188e+00,-0.113739
3.0192e+00,-0.113889
3.0196e+00,-0.114236
3.0200e+00,-0.113381
3.0204e+00,-0.114248
